,shot_id_number,is_goal
213,1322,0.45257806293198205
214,1334,0.3891570567059244
215,1351,0.6065938019769802
216,1373,0.40106936753364425
217,1375,0.39517050794333697
218,1380,0.5974972482097465
219,1382,0.49044694070562633
220,1385,0.6040719943524068
221,1399,0.4685997670930156
222,1403,0.573161949544594
223,1428,0.4357032206529063
224,1434,0.35552803219601525
225,1444,0.6068157951787974
226,1448,0.36346756909148764
227,1466,0.410076321830877
228,1476,0.411855688671985
229,1478,0.33279933714271037
230,1485,0.35766002481816367
231,1491,0.6047575142610646
232,1494,0.3867552583437417
233,1500,0.6065530025585185
234,1501,0.3982510013273992
235,1503,0.40048506850241394
236,1519,0.6078561164221921
237,1524,0.46288913006840926
238,1529,0.5423416206958692
239,1533,0.5751650764299482
240,1538,0.5767253328525886
241,1539,0.37439353871872977
242,1546,0.6008392121853129
243,1555,0.38531232430323686
244,1559,0.37533516933170824
245,1563,0.5439750201217182
246,1565,0.5187152619639974
247,1574,0.3481331103209045
248,1591,0.36570106756652815
249,1594,0.4237173673286102
250,1605,0.3967676294495765
251,1611,0.38484065860143435
252,1614,0.42368745270191444
253,1620,0.3686985973978408
254,1626,0.41253777350854604
255,1630,0.3775764543752253
256,1632,0.4486800735983327
257,1634,0.4863480348969237
258,1643,0.3814205733151843
259,1651,0.39250382182429666
260,1655,0.37963130331412126
261,1658,0.4055259111924496
262,1659,0.47788006318485987
263,1665,0.41049687661586864
264,1675,0.45340529328295454
265,1680,0.45340529328295454
266,1690,0.427761947868199
267,1696,0.5657750588989046
268,1714,0.540832385774718
269,1721,0.4273564546063585
270,1726,0.3697319787649159
271,1728,0.4250059047278846
272,1734,0.4044850605659829
273,1735,0.35529049922350936
274,1740,0.44905494607168694
275,1744,0.37398419737451993
276,1747,0.38270488968779764
277,1752,0.4071904771686471
278,1763,0.4071904771686471
279,1765,0.576095071813899
280,1769,0.3403613229352135
281,1785,0.26276433524258613
282,1787,0.37071971582386143
283,1788,0.5775425576278398
284,1793,0.3729959079301037
285,1800,0.3616602736493568
286,1825,0.3616602736493568
287,1826,0.607283107756971
288,1834,0.3573438386040985
289,1843,0.37410162712417255
290,1844,0.3765454591713118
291,1848,0.3604639469550853
292,1849,0.6069313610486907
293,1860,0.6051495197600654
294,1863,0.6080177291622385
295,1875,0.41381901908958835
296,1883,0.41381901908958835
297,1890,0.4285474482312678
298,1892,0.3881536048189977
299,1893,0.39569478299622196
300,1897,0.4630547811578913
301,1905,0.3668312037750473
302,1908,0.5355678682767132
303,1931,0.5372970478752099
304,1940,0.6066622757786249
305,1943,0.4643531316035282
306,1947,0.3470679521473806
307,1965,0.44233056317667363
308,1967,0.3760315258997392
309,1968,0.3784469279356254
310,1972,0.6081064973947119
311,1982,0.3925602973579016
312,1985,0.25031891580141646
313,2005,0.36369019016207144
314,2010,0.479174290555303
315,2021,0.407176699874152
316,2024,0.41148458619989503
317,2036,0.4222077710347896
318,2043,0.3788529655690799
319,2047,0.38945459712491115
320,2049,0.37112020329240003
321,2055,0.40078403308316624
322,2065,0.3573216435591893
323,2066,0.40421743449377556
324,2070,0.54960419903334
325,2077,0.6058584842736232
326,2085,0.6058584842736232
327,2095,0.3634431358471997
328,2097,0.6066733457010474
329,2108,0.6042717223007944
330,2112,0.5480268219507413
331,2113,0.5873587090178763
332,2122,0.5873587090178763
333,2139,0.3753957594540309
334,2144,0.36663958573263333
335,2146,0.5483373920255845
336,2148,0.3698668537124529
337,2149,0.6080467745735515
338,2157,0.3823693272556971
339,2159,0.3455017119819762
340,2168,0.24865600536058788
341,2176,0.60628115452158
342,2178,0.6050714281025358
343,2181,0.43528736003643104
344,2187,0.43213804862141847
345,2188,0.3926074733828664
346,2190,0.4034932009839402
347,2194,0.6061874736768715
348,2197,0.5336373198791001
349,2214,0.3829620211631105
350,2217,0.3544183944531318
351,2222,0.35597536514050526
352,2223,0.3955728290313435
353,2226,0.36735879293917284
354,2230,0.5997500114146408
355,2240,0.6075439916403979
356,2247,0.386725354901091
357,2250,0.5413318230215961
358,2259,0.42536589276078807
359,2262,0.3532003287914209
360,2266,0.3712766502704837
361,2305,0.3667647813949623
362,2310,0.37021186458152794
363,2313,0.6063946179517158
364,2319,0.394965304887708
365,2320,0.37493692229715525
366,2345,0.552901983585493
367,2350,0.6016042077510886
368,2356,0.3647934573635445
369,2360,0.3314089816495374
370,2370,0.3314089816495374
371,2386,0.3363373750247277
372,2398,0.38633020608335894
373,2414,0.6069061998046648
374,2435,0.6067865819096628
375,2439,0.6070550477024176
376,2446,0.6075990770514494
377,2458,0.38865896157303936
378,2465,0.35087777517997426
379,2466,0.37460188319584453
380,2470,0.3494962890275207
381,2495,0.3494962890275207
382,2501,0.3494962890275207
383,2507,0.5
384,2533,0.3306556197005563
385,2537,0.3555240999944533
386,2538,0.3573494386980119
387,2541,0.3999817900110826
388,2542,0.450030499711698
389,2544,0.530973540474065
390,2554,0.3931494234580466
391,2555,0.4118965869098298
392,2565,0.6092361757166441
393,2575,0.6059619688148523
394,2586,0.6044147053623079
395,2588,0.6044147053623079
396,2594,0.6071200122052839
397,2617,0.6032900629143064
398,2618,0.37217126794659455
399,2623,0.6060030572920077
400,2631,0.6068804227106438
401,2640,0.5463453270557194
402,2642,0.60688560166456
403,2647,0.3630133049912174
404,2663,0.3235079242264285
405,2664,0.3450522773936948
406,2676,0.35956533512013356
407,2680,0.6045840456570128
408,2681,0.3614175152087352
409,2691,0.4416951934647869
410,2693,0.38371340141859955
411,2695,0.38371340141859955
412,2704,0.372322832583395
413,2708,0.35349584941568535
414,2709,0.5745116961069457
415,2717,0.6065872095016058
416,2722,0.38448824647292335
417,2728,0.34464103386639616
418,2732,0.6066523473157127
419,2743,0.5822762141243895
420,2752,0.5
421,2757,0.6065430011534467
422,2761,0.6047098871122057
423,2769,0.39471689405822247
424,2771,0.6070929753261495
425,2774,0.42783661497036385
426,2776,0.4033309389994549
427,2781,0.3716511517622086
428,2793,0.3716511517622086
429,2799,0.3609274328502448
430,2803,0.41246655936736415
431,2811,0.4023670244226895
432,2818,0.38940847895535347
433,2824,0.5995918996718824
434,2828,0.6080861269198649
435,2829,0.36780114051351914
436,2830,0.3779862166283411
437,2842,0.6073672755280645
438,2847,0.6066696223760548
439,2848,0.3715321093107855
440,2868,0.3732352043268993
441,2870,0.3960696478865412
442,2885,0.4031770147088675
443,2886,0.36770377699809226
444,2889,0.5739726174680648
445,2903,0.3783505616906305
446,2904,0.5419283010727513
447,2918,0.4076510817509638
448,2919,0.4076510817509638
449,2922,0.3881245965698498
450,2923,0.3595724191369794
451,2931,0.3867393713598254
452,2945,0.369883851700868
453,2955,0.39366058957499306
454,2957,0.6071084684098825
455,2960,0.606791544531075
456,2963,0.42597238945664756
457,2966,0.5748399078869194
458,2972,0.5360920381023121
459,2974,0.48183029743828026
460,2982,0.4054840632041186
461,2984,0.5407322594306475
462,3016,0.6067536817798351
463,3021,0.3707737796785283
464,3023,0.6047046476990094
465,3025,0.38706878887702734
466,3029,0.5611650840955905
467,3034,0.6069069820875824
468,3038,0.3812584314011123
469,3040,0.3859698875429505
470,3051,0.4252822520463124
471,3062,0.3701925971330382
472,3069,0.366555648185098
473,3071,0.41043495491395643
474,3076,0.6079803345032482
475,3079,0.6079803345032482
476,3081,0.4032279619171966
477,3082,0.4032279619171966
478,3084,0.419279646938252
479,3098,0.3616506790016787
480,3104,0.3719208886669662
481,3105,0.36454606557732305
482,3114,0.6085520203591115
483,3118,0.4928849347093682
484,3122,0.40098071736393603
485,3132,0.5345349052624729
486,3138,0.44803733358428577
487,3141,0.6044323154634538
488,3156,0.603502143690845
489,3162,0.6069282554792251
490,3167,0.3612705065115279
491,3170,0.3496727765600875
492,3171,0.3154910436672207
493,3172,0.3571043400700955
494,3176,0.6081025305576699
495,3180,0.5108898079877005
496,3189,0.5477749510973946
497,3198,0.3689258245827214
498,3206,0.35111582748120057
499,3215,0.5837351185495694
500,3222,0.6006763049081318
501,3228,0.37365060938236316
502,3229,0.37433275759652457
503,3232,0.4117005586853983
504,3233,0.5575476021044092
505,3238,0.3696029457913822
506,3256,0.3696029457913822
507,3264,0.37777909869397963
508,3273,0.38520521011253983
509,3275,0.4675027130872943
510,3285,0.5912116255933929
511,3289,0.4141374024231453
512,3294,0.38821089119981456
513,3306,0.36486435984232823
514,3311,0.5279497867016599
515,3318,0.38553352154925674
516,3322,0.3560892383357235
517,3324,0.4419010531021594
518,3334,0.40509420635991145
519,3341,0.37703518598780195
520,3345,0.5385165160261186
521,3346,0.6076565476234281
522,3352,0.5
523,3368,0.39500356105259987
524,3371,0.39500356105259987
525,3372,0.37939096831754127
526,3375,0.3698191239102337
527,3384,0.36999318963202754
528,3387,0.41630644008424733
529,3393,0.35271743788715676
530,3406,0.3832517597068148
531,3411,0.5
532,3412,0.5807905251471852
533,3414,0.39190245956505526
534,3417,0.5987950939693167
535,3420,0.6082945135378088
536,3423,0.6083894170042354
537,3436,0.5504722930801487
538,3438,0.6086990089734418
539,3442,0.3968946728370744
540,3443,0.3968946728370744
541,3451,0.5614537809005015
542,3461,0.3735373173984669
543,3489,0.3782116087282794
544,3491,0.3834960138743572
545,3510,0.550177051580188
546,3515,0.3941742050590386
547,3527,0.35726226101125497
548,3530,0.4498454402187433
549,3540,0.4043096019783171
550,3582,0.4043096019783171
551,3604,0.6072100809589693
552,3605,0.3996827645847757
553,3609,0.5436310333145397
554,3624,0.3420813400408559
555,3628,0.6059715461469205
556,3630,0.38303363252336914
557,3641,0.42013575799833314
558,3642,0.4394606361149287
559,3648,0.3480833973674483
560,3650,0.6042208010183318
561,3652,0.6012431404329678
562,3660,0.40161172416096347
563,3664,0.479737742972561
564,3670,0.4933064324795157
565,3672,0.37878816846289326
566,3680,0.6065716113549102
567,3682,0.6055281691011662
568,3685,0.48560372804125
569,3686,0.3907016153361392
570,3689,0.40204814417064033
571,3705,0.38705960205508994
572,3712,0.3586997574223567
573,3713,0.36308747921427237
574,3719,0.4104896415426229
575,3721,0.3628367670330156
576,3723,0.4307945183086431
577,3724,0.4057122520626214
578,3727,0.39132955001322894
579,3733,0.3727937636219918
580,3734,0.40086121790677304
581,3742,0.33733584370307695
582,3770,0.3651115314037463
583,3777,0.4122540190597261
584,3778,0.3568970686668553
585,3780,0.36330024013486373
586,3783,0.48237283612916465
587,3784,0.3607606676089364
588,3788,0.3739885141553943
589,3790,0.3722069004119076
590,3794,0.36340448910668205
591,3795,0.3752926964047007
592,3796,0.3277246809889244
593,3801,0.37638319386933633
594,3806,0.3913491561771722
595,3813,0.3913491561771722
596,3814,0.38999668154279815
597,3818,0.603797460566301
598,3824,0.3769937857440837
599,3836,0.48921599548122857
600,3853,0.44161417490677746
601,3855,0.3993860815794488
602,3858,0.6067443992556181
603,3861,0.6077717902959235
604,3866,0.35668388672389584
605,3870,0.34550536097791423
606,3874,0.6220967222691692
607,3876,0.41418399402878264
608,3878,0.4401989953597263
609,3890,0.4401989953597263
610,3900,0.5916488517934168
611,3904,0.3785864017403616
612,3906,0.36912867082476636
613,3907,0.42470787185261594
614,3908,0.42487550727281886
615,3912,0.6028684567060549
616,3918,0.6084695282301058
617,3923,0.6084744706325679
618,3924,0.3869617798717541
619,3925,0.6017209957205704
620,3927,0.5314058951984596
621,3955,0.6062628803844624
622,3964,0.5793747640286191
623,3969,0.6059418751456677
624,3974,0.606676360608321
625,3976,0.605724138661992
626,3984,0.3889844671152319
627,3991,0.36002115784861605
628,3993,0.6074138151285652
629,4009,0.6074138151285652
630,4011,0.38842697002218685
631,4020,0.43765711210799724
632,4033,0.34724009312878124
633,4041,0.37215269388988
634,4045,0.6010577421563964
635,4052,0.6066746703898825
636,4055,0.4194546589563147
637,4056,0.39341711132060514
638,4057,0.3998419287466373
639,4067,0.5665569918130525
640,4069,0.36918950633597114
641,4077,0.5535050990858508
642,4094,0.3697392418695512
643,4095,0.3664058659417313
644,4100,0.3664058659417313
645,4119,0.3785927658155102
646,4130,0.5831631492495783
647,4131,0.365885680581982
648,4132,0.42942566289631184
649,4134,0.5904556838491635
650,4137,0.5904556838491635
651,4138,0.4512867584034614
652,4143,0.3799415457179889
653,4145,0.5950808267557399
654,4148,0.4525664638711003
655,4163,0.3488054595636435
656,4166,0.3372243661499962
657,4169,0.6221190004509507
658,4170,0.38474457824322883
659,4174,0.6043010294432992
660,4180,0.37419196339405736
661,4199,0.37419196339405736
662,4201,0.38414303164164054
663,4203,0.32935047118082217
664,4210,0.2624941453763158
665,4211,0.4088585859471789
666,4213,0.6048533315789001
667,4225,0.6048533315789001
668,4235,0.41555341513340927
669,4242,0.3515444462778152
670,4245,0.3431507879594725
671,4250,0.38360548538093314
672,4252,0.4218435396328571
673,4254,0.6172274568421021
674,4263,0.6172274568421021
675,4264,0.605184245563359
676,4268,0.39937329246504066
677,4270,0.38776388942413387
678,4282,0.6068567061365137
679,4283,0.46497519999223497
680,4291,0.3955891859179097
681,4304,0.3661004542306801
682,4306,0.4008401900414271
683,4309,0.38026412503956164
684,4310,0.3614130838844714
685,4313,0.4215874069723621
686,4314,0.43643256660152385
687,4315,0.37197863206915555
688,4321,0.36593137031906964
689,4324,0.4145029230696715
690,4325,0.3668535871710154
691,4328,0.414723681815354
692,4329,0.36404653717066077
693,4332,0.35762984765547473
694,4337,0.20221997209186096
695,4342,0.33259402530035764
696,4344,0.3491058800914426
697,4352,0.32339246932874405
698,4355,0.35797852070479486
699,4366,0.3698584931712079
700,4371,0.47846825108172314
701,4372,0.3748606096669524
702,4376,0.3889143257544054
703,4384,0.35829458830575733
704,4387,0.38680310208665064
705,4389,0.36166799900348884
706,4390,0.47234900224316834
707,4406,0.3534379452789764
708,4407,0.6084230613812895
709,4409,0.6085437692426544
710,4410,0.6085774500466814
711,4424,0.39961742379507514
712,4434,0.37177110783163947
713,4452,0.6011668992439342
714,4460,0.5155374695246558
715,4470,0.6086531261910014
716,4480,0.36218294851542526
717,4496,0.6061310501839502
718,4503,0.547591795342299
719,4512,0.3622135114383454
720,4518,0.6083642841463148
721,4519,0.40373372788719514
722,4522,0.382457838486039
723,4525,0.2646973245677087
724,4537,0.4157903826933032
725,4546,0.5436408484584514
726,4547,0.6039842826168975
727,4553,0.3687532474898941
728,4556,0.3660477972353175
729,4558,0.36386911024719565
730,4563,0.3620333911527599
731,4568,0.36462009770108694
732,4574,0.6078436659509436
733,4578,0.42119872691982213
734,4587,0.3701717140445325
735,4592,0.38071813945982286
736,4610,0.341032094034558
737,4615,0.6076695833642117
738,4619,0.38985222080839305
739,4620,0.3905478465470926
740,4625,0.40169780915484055
741,4635,0.3440335110851195
742,4636,0.3692859173585128
743,4641,0.35973482760036374
744,4650,0.3157194600824823
745,4653,0.6076588772727575
746,4665,0.6076588772727575
747,4668,0.6083259277372686
748,4669,0.4238244810519288
749,4670,0.4238244810519288
750,4674,0.3910844285003701
751,4675,0.38696513860422893
752,4676,0.6023658091468599
753,4679,0.3737006628973704
754,4680,0.6074297335598514
755,4686,0.39884646506901966
756,4699,0.38587354907024296
757,4713,0.6048312609389571
758,4718,0.3502674335350529
759,4721,0.33644904461142006
760,4722,0.3874584765623668
761,4724,0.3474267351746755
762,4730,0.5531442312661663
763,4731,0.38228705397275015
764,4735,0.3633582800834928
765,4743,0.35681219077945436
766,4745,0.4277301209734867
767,4746,0.44808383098922977
768,4747,0.3319307158569569
769,4748,0.46570600474098184
770,4769,0.36777814027163125
771,4771,0.37146093702865174
772,4774,0.542480937301047
773,4784,0.3577687645481616
774,4797,0.3195440071974867
775,4801,0.3195440071974867
776,4804,0.3657114302462151
777,4820,0.494562107706042
778,4833,0.3796922741209335
779,4834,0.36841476937343987
780,4851,0.36841476937343987
781,4859,0.33006375026968593
782,4860,0.60369240587337
783,4863,0.60369240587337
784,4873,0.3767545629891653
785,4881,0.5350608367692031
786,4892,0.36987813746532966
787,4908,0.5291143012939901
788,4911,0.4842508856120013
789,4915,0.3993963546085958
790,4922,0.34513547670150135
791,4929,0.6058099314376179
792,4936,0.3565776906623192
793,4939,0.34270321466515224
794,4951,0.38392651742409606
795,4956,0.3727617930562968
796,4961,0.374398489744583
797,4964,0.3903764951567281
798,4981,0.36574352966463675
799,4991,0.6081657879360769
800,4992,0.3773259445429708
801,4997,0.37004311817967395
802,5004,0.3893585490255147
803,5010,0.3759018583251776
804,5012,0.3721796289631411
805,5015,0.35952991089513914
806,5020,0.3754339246719539
807,5030,0.39790786820525836
808,5051,0.608828571722881
809,5052,0.6079415338367347
810,5057,0.6049078365852485
811,5058,0.604832562445938
812,5060,0.3589660585057025
813,5061,0.3461828666856061
814,5064,0.6077839052251387
815,5078,0.597648245506067
816,5080,0.5903120249450802
817,5088,0.5903120249450802
818,5089,0.5848870616182397
819,5090,0.3573278646329735
820,5103,0.6135070692537782
821,5108,0.36683012952704497
822,5114,0.36317307684392386
823,5115,0.401474661134981
824,5124,0.5554860400136657
825,5137,0.6061486044874534
826,5139,0.3742575688349814
827,5144,0.3587956936408028
828,5149,0.6091396576286473
829,5157,0.5089181584771522
830,5163,0.3489205033641998
831,5174,0.3815976188942822
832,5176,0.6049695238577184
833,5179,0.40398939114376753
834,5186,0.6084849779871825
835,5203,0.5438205193526854
836,5204,0.6078907665907713
837,5206,0.41156860937321577
838,5207,0.3883860512708054
839,5220,0.396875568764208
840,5221,0.606794337197206
841,5224,0.3512217829389453
842,5227,0.3992223135743165
843,5229,0.4162864630860335
844,5232,0.4162864630860335
845,5240,0.6064240059091995
846,5242,0.42748562878665414
847,5243,0.384216003578638
848,5245,0.4743496647903323
849,5248,0.6038256824384459
850,5249,0.6038256824384459
851,5254,0.3513405169727199
852,5269,0.4307153614735353
853,5272,0.38533080449016355
854,5276,0.3595646908633274
855,5286,0.608655856716351
856,5290,0.42341528624408664
857,5308,0.6044385400727306
858,5316,0.37373070318941143
859,5318,0.6081382317000005
860,5319,0.4108423542921482
861,5320,0.5846065667132868
862,5322,0.5846065667132868
863,5324,0.3611481357480313
864,5331,0.4870025367899593
865,5336,0.6067310230048951
866,5344,0.6036278203335222
867,5354,0.36923663863643114
868,5356,0.2631183211353008
869,5358,0.3286199451235499
870,5361,0.3544914609113292
871,5365,0.6043456228213634
872,5370,0.3698930795682972
873,5376,0.3805325384367518
874,5383,0.40342052430397446
875,5384,0.4006033392238234
876,5385,0.38744549469669015
877,5393,0.6083967683118817
878,5397,0.3942002983754631
879,5398,0.41862678381886304
880,5402,0.33378524323949205
881,5407,0.44102542034668063
882,5409,0.44102542034668063
883,5425,0.5947092473735409
884,5428,0.6043869901695775
885,5430,0.36808765214059375
886,5442,0.378925871769473
887,5447,0.6057443230328704
888,5470,0.34764073040452936
889,5485,0.3823020341354164
890,5493,0.40596591408766236
891,5502,0.40596591408766236
892,5504,0.3995605863300148
893,5517,0.5540342194103177
894,5522,0.38449752120952807
895,5527,0.6059012225151966
896,5528,0.3765901163510514
897,5536,0.33454598176047523
898,5545,0.41327819251546233
899,5576,0.3874728338338445
900,5577,0.5575694411814309
901,5592,0.557907525355339
902,5594,0.40447619846044036
903,5595,0.3724156585983508
904,5596,0.37405691758087994
905,5599,0.43585967090880656
906,5606,0.6084228863232206
907,5617,0.3626493188845344
908,5625,0.3801394478927766
909,5626,0.41163298273800725
910,5627,0.6076290406597119
911,5642,0.6084801384357249
912,5659,0.6065831383500968
913,5664,0.603578733128397
914,5666,0.3842644227443839
915,5671,0.4781003799868466
916,5674,0.3792652270177249
917,5677,0.35537111835809915
918,5681,0.3877281967552118
919,5683,0.3037129826714499
920,5700,0.6077119908108378
921,5713,0.6049877450591055
922,5715,0.6037763617612588
923,5718,0.3908599233490306
924,5726,0.5506412526634202
925,5738,0.4042080252556584
926,5741,0.38999925607197977
927,5743,0.37879658933396265
928,5753,0.6082045804998746
929,5761,0.3811982937624913
930,5789,0.5622648732112082
931,5797,0.3633757756063262
932,5803,0.3633757756063262
933,5810,0.6064629239845489
934,5813,0.46329337995250286
935,5817,0.3326045954221136
936,5818,0.5843637181095316
937,5822,0.39942351306639684
938,5829,0.4036108319742034
939,5846,0.6011787642995243
940,5847,0.4121799054013127
941,5854,0.39705307620801766
942,5858,0.6112840889457795
943,5863,0.34747204363904705
944,5869,0.49131100367082814
945,5870,0.49131100367082814
946,5876,0.43760611519100495
947,5881,0.5
948,5901,0.38659976727044126
949,5922,0.3793270826333592
950,5928,0.6173688896552094
951,5933,0.6057378648271239
952,5934,0.6085474856038546
953,5946,0.36429818631706806
954,5951,0.534620989846133
955,5955,0.3718087560637266
956,5956,0.6084434609322793
957,5965,0.3662129381937285
958,5972,0.4076764953302028
959,5981,0.5446417021041233
960,5997,0.6080945742362466
961,6005,0.4479229696634663
962,6009,0.5563972056617323
963,6010,0.36860913682654384
964,6015,0.3619811377867506
965,6039,0.3796315474553022
966,6047,0.5763675855268626
967,6051,0.27390735799631244
968,6056,0.364714377167584
969,6061,0.364714377167584
970,6064,0.4032922271237053
971,6065,0.2817992278320692
972,6070,0.31265618837103554
973,6085,0.6087449032197145
974,6086,0.6087449032197145
975,6091,0.6087940066843915
976,6097,0.5629655727525285
977,6099,0.6031447920114519
978,6104,0.608431522510639
979,6108,0.6082898777462754
980,6109,0.6028737798929165
981,6124,0.5804541687628196
982,6142,0.6083129783346171
983,6144,0.6083129783346171
984,6150,0.3682597599868383
985,6154,0.6089147537028461
986,6155,0.48240781922328646
987,6156,0.48240781922328646
988,6158,0.36645709944199584
989,6159,0.6085475665754844
990,6169,0.6056948921398837
991,6170,0.202693834827526
992,6179,0.3628155995715217
993,6184,0.3713239090688387
994,6186,0.6049611920910555
995,6204,0.3395155490961433
996,6230,0.3395155490961433
997,6231,0.3860247819326252
998,6232,0.6045617655023012
999,6235,0.36240808939239494
1000,6237,0.6051572175154565
1001,6239,0.35602619846064226
1002,6263,0.606063516368051
1003,6265,0.3693181503940814
1004,6270,0.39756484937884623
1005,6271,0.3957741244543967
1006,6278,0.4811053513021851
1007,6279,0.6067350380036023
1008,6288,0.36887273002198157
1009,6294,0.40030895299720304
1010,6295,0.38608916893176887
1011,6302,0.363223573761092
1012,6306,0.35028618074219564
1013,6322,0.6078003401102003
1014,6324,0.35729844016683643
1015,6327,0.4069941637950195
